symbol,error,error_stage,region,market_cap,dividend_yield,safe_dividend_yield,buyback_yield,shareholder_yield,gross_profitability,base_book_equity,rd_asset_5y,sga_asset_3y_30pct,adjusted_book,adjusted_book_to_market,sector,industry,exchange,company_name,asset_type,country,payout_ratio,shares_outstanding,price_proxy,52_week_high,200_day_ma,recency_ratio,distance_from_high,price_to_200dma,dividend_safety_pass,piotroski_score,total_revenue,full_time_employees,revenue_per_employee,gross_profit_per_employee,earnings_surprise_pct,earnings_report_date,pead_signal,pead_signal_v2,pead_surprise_component,pead_decay_component,pead_breadth_component,pead_revision_component,pead_analyst_count,pead_filter_pass,pead_has_setup_coverage,sue_signal,sue_has_coverage,sue_surprise_raw,sue_surprise_pct,sue_std_error,sue_report_date,revision_impulse_signal,revision_impulse_has_coverage,revision_impulse_analyst_count,revision_impulse_drift_7d,revision_impulse_drift_30d,revision_impulse_breadth,revision_impulse_growth_component,revision_impulse_coverage_component,revision_impulse_disagreement,revision_impulse_disagreement_penalty,revenue_growth_yoy,revenue_growth_yoy_prev,revenue_acceleration,revenue_growth_has_coverage,price_momentum_1m,price_momentum_6m,price_momentum_6m_ex_1m,price_momentum_has_coverage,price_momentum_effective_signal,price_momentum_signal_coverage,price_momentum_proxy_used,beneish_m_score,beneish_data_status,beneish_is_missing,beneish_is_pathological_clipped,beneish_hard_filter_pass,accrual_ratio,accrual_volatility,accrual_measure_count,accrual_is_quarterly,sentiment_latest,sentiment_speed,sentiment_acceleration,sentiment_count_days,sentiment_article_count_recent,sentiment_article_count_total,sentiment_latest_count,sentiment_filter_pass,beneish_hard_filter_threshold,beneish_missing_penalty_applied,forensic_penalty,earnings_signal_confidence,revision_signal_confidence,growth_signal_confidence,momentum_signal_confidence,contrib_shareholder_yield,contrib_gross_profitability,contrib_adjusted_book_to_market,contrib_earnings,contrib_revision_impulse,contrib_growth,contrib_momentum,contrib_employee_efficiency,contrib_forensic,passes_size,passes_trend_gate,passes_quality_gate,passes_forensic_gate,factor_non_null_count,factor_positive_count,passes_factor_gate,z_shareholder_yield,z_gross_profitability,z_adjusted_book_to_market,z_pead_signal,z_sue_signal,z_revision_impulse_signal,z_revenue_growth_yoy,z_revenue_acceleration,z_price_momentum_effective_signal,z_beneish_risk,z_accrual_volatility_risk,life_cycle_growth_score,life_cycle_mature_score,life_cycle_recovery_score,life_cycle_confidence,life_cycle_stage,life_cycle_tilt_strength_applied,life_cycle_core_weight_shareholder_yield,life_cycle_core_weight_gross_profitability,life_cycle_core_weight_adjusted_book_to_market,life_cycle_pead_multiplier,life_cycle_growth_multiplier,life_cycle_momentum_multiplier,life_cycle_revision_impulse_multiplier,life_cycle_forensic_multiplier,composite_score,sentiment_has_coverage,rank,regime,neutralize_by,macro_state
ULS.US,,,US,16626190336.0,0.007,0.007,-0.00995024875621886,-0.00295024875621886,0.5127767887709689,1294000000.0,104000000.0,469000000.0,1867000000.0,0.1122927118160955,Industrials,Specialty Business Services,NYSE,UL Solutions Inc.,Common Stock,USA,,203000000.0,81.90241544827586,91.6589,74.9807,0.8935566044134924,-0.10644339558650762,1.0923132945981548,1.0,7.0,3053000000.0,14587.0,209295.94844724756,102681.90854870775,29.2683,2026-02-19,0.0003184463895741159,0.0003184463895741159,0.8245066899829392,0.6108495036238286,1.0,0.0006322777807049786,11.0,1.0,1.0,2.5800394907025956,1.0,0.12000000000000005,29.2683,0.04651091598885631,2026-02-19,0.2865390869450686,1.0,12.0,0.04559160535520442,0.04559160535520442,0.5833333333333334,0.54,1.0,0.1125718650745788,0.0562859325372894,0.06765899864682012,0.07113543091655261,-0.003476432269732488,1.0,,,,0.0,0.022748453033522992,1.0,1.0,-2.769028156546154,ok,0.0,0.0,1.0,-0.026808730022340608,0.00902983364253736,8.0,1.0,0.9983043687489735,0.00018122346559013014,0.00045396151648813277,15.0,6.0,22.0,1.0,1.0,-1.4,0.0,-0.5449292190634552,1.0,1.0,1.0,0.865,-0.04230960102243795,0.5356839025574235,-0.15828900741419175,0.04656316191678362,0.10066724114109683,0.014781757215727569,-0.008882911033429523,0.0,0.05449292190634552,True,True,True,True,3,2,True,-0.18073648804713535,2.026040375846632,-0.9800869545090184,-0.1553820705068169,1.47145507163213,1.427904129660948,0.007953870377425292,0.22222354072760087,-0.09442998906044275,-0.3369173870417113,-0.7529410510851989,0.832392640271393,0.40686739571053654,-1.2860965868992924,0.4255252445608565,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.5427074652673177,True,11,neutral,sector,neutral
ADTN.US,,,US,924359552.0,0.0,0.0,-0.010313196837624217,-0.010313196837624217,0.34450594565514286,145830000.0,627668400.0,142069300.0,915567700.0,0.9904887097439763,Technology,Communication Equipment,NASDAQ,ADTRAN Inc,Common Stock,USA,,79742000.0,11.59187820721828,12.29,9.1487,0.9431959485124719,-0.056804051487528096,1.2670519535254494,1.0,5.0,1083807000.0,3201.0,338583.8800374883,129632.9272102468,100.0,2026-02-26,0.006113770857908339,0.006113770857908339,0.999329299739067,0.6803950000871885,1.0,0.00899165061014771,7.0,1.0,1.0,0.22404808426836123,1.0,0.08,100.0,0.3570662086276858,2026-02-26,0.2463354822091186,1.0,5.0,0.007255936675461821,0.1820580474934037,0.0,1.0,1.0,0.34300791556728233,0.17150395778364116,0.20056660023388728,0.22718529318764702,-0.026618692953759737,1.0,,,,0.0,0.1537023517709073,1.0,1.0,-3.128504137886925,ok,0.0,0.0,1.0,-0.03798291291003857,0.06795820502353132,8.0,1.0,0.89373,0.15445500000000012,0.07088000000000017,3.0,7.0,7.0,3.0,1.0,-1.4,0.0,0.380664906384906,1.0,1.0,1.0,0.865,-0.05283182371195099,0.17596645302001704,0.384092515971057,-0.035004771349512985,0.02398234406887004,0.019976895523894585,0.018939947040757948,0.0,-0.04472812650022646,True,True,True,True,3,2,True,-0.20574569437988446,0.8126458930432638,2.057462576272038,-0.1268927164216237,-1.0084544647344476,0.4380336816231971,0.5456141667579496,-0.0954779849425897,0.19506363058056253,-1.238670187230188,2.0,0.2676010955778587,-0.04982704720454162,0.8312999794509582,0.5636988838730995,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.4903934340629062,True,12,neutral,sector,neutral
OMAB.US,,,US,5246111232.0,0.0451,0.0,0.0,0.0,0.39003333530397494,11260185000.0,,608233400.0,11868418400.0,2.262326869397191,Industrials,Airports & Air Services,NASDAQ,Grupo Aeroportuario del Centro Norte SAB de CV,Common Stock,USA,,48271125.0,108.6801111844814,134.99,108.65,0.8050974974774531,-0.19490250252254693,1.000277139295733,0.0,6.0,15964414000.0,1181.0,13517708.721422523,10217311.600338696,-13.4734,2025-12-31,-0.0,-0.0,-0.49218213580148285,0.0,1.0,0.12556608045890258,4.0,1.0,1.0,-0.018650199314428035,1.0,-0.2180000000000002,-13.4734,11.688883122624464,2025-12-31,-0.010264404278278278,1.0,2.0,-0.01870511031881353,-0.010871699478117083,-0.5,0.4464,0.5,0.025525758280369956,0.012762879140184978,-0.000414082699896956,0.06105317510213526,-0.061467257802032216,1.0,,,,0.0,-0.06803573534066495,1.0,1.0,-3.051394543158291,ok,0.0,0.0,1.0,-0.020219283338288523,0.009935699948501662,8.0,1.0,0.934142857142857,0.061142857142857165,0.0006428571428572782,3.0,5.0,5.0,2.0,1.0,-1.4,0.0,-0.870502971982088,1.0,0.85,1.0,0.865,-0.02960696024851382,0.2575375354397517,0.38969071500983155,-0.028828622937230604,-0.05864389423206805,-0.046434756585693016,-0.11145362460673842,0.0,0.09009705760014611,True,True,True,True,3,2,True,-0.10835776203805605,1.0948236653449814,2.5716283171397736,-0.17092118574220966,-0.6771876170223916,-1.1915857814094901,-0.660867952658374,-0.3503381962911315,-1.3352136884211976,-1.0452392027493957,-0.6957667412147804,-0.7172423021211578,0.7005387266283498,0.38853985081638714,0.3119988758119627,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.4623574494394854,True,13,neutral,sector,neutral
EME.US,,,US,32452116480.0,0.0022,0.0022,0.037536318578020866,0.03973631857802087,0.3465886784850969,3673944000.0,,914401600.0,4588345600.0,0.14138817734207762,Industrials,Engineering & Construction,NYSE,EMCOR Group Inc,Common Stock,USA,,45051000.0,720.3417566757674,835.0,641.6382,0.8626847385338532,-0.1373152614661468,1.1226603351791826,1.0,6.0,16990000000.0,44000.0,386136.36363636365,75622.72727272728,7.6138,2026-02-26,6.734284389903672e-05,6.734284389903672e-05,0.29547277056954124,0.6803950000871885,1.0,0.0003349753694581174,4.0,1.0,1.0,1.2053506059678873,1.0,0.5087000000000002,7.6138,0.42203488137090034,2026-02-26,0.24622514919377897,1.0,9.0,-0.00023756354824916565,0.04708509526298283,0.5555555555555556,0.4596,1.0,0.1452020082038613,0.07260100410193066,0.19805735727061324,0.16354271821654986,0.03451463905406338,1.0,,,,0.0,0.031668876353317325,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,-0.010154654709230167,0.017885189602977716,8.0,1.0,0.9959192888349228,0.00037619935280563954,-0.0008197935825716707,22.0,13.0,68.0,1.0,1.0,-1.4,0.0,-0.1940298051744518,1.0,1.0,1.0,0.865,0.23675593157311664,0.1800047918475399,-0.13325310457162912,0.00257493863959042,0.06311009131758798,0.08609297887538078,0.0022976851562591413,0.0,0.02008208483555576,True,True,True,True,3,3,True,0.8664970222934598,0.7652224583638894,-0.8793575106210663,-0.16763508093497445,0.33483794004204775,1.0899843060032468,1.2891250207097766,0.5973213874764725,0.027526253032545342,,-0.1940298051744518,0.4935678270491038,0.47468236229601135,-0.972082452253074,0.01888546475309244,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.4576653976734015,True,14,neutral,sector,neutral
OGS.US,,,US,5258026496.0,0.0324,0.0324,-0.06101730577034359,-0.02861730577034359,0.1531362040308113,3440123000.0,,376040000.0,3816163000.0,0.7257785792641239,Utilities,Utilities - Regulated Gas,NYSE,One Gas Inc,Common Stock,USA,,60513000.0,86.89085809660735,88.03,78.5232,0.987059617137423,-0.012940382862577038,1.106562876915451,1.0,7.0,2427428000.0,4000.0,606857.0,357128.75,0.7092,2026-02-25,0.0013572372294325264,0.0013572372294325264,0.028360392794912582,0.6699949944086782,1.0,0.07142857142857142,7.0,1.0,1.0,0.2006836898274336,1.0,0.010000000000000009,0.7092,0.04982965984230674,2026-02-25,0.0921928629524851,1.0,6.0,0.009711080282284864,0.010374570239459487,0.16666666666666666,0.1892,1.0,0.03820093692824245,0.019100468464121226,0.0930215965359289,0.11376976362963354,-0.02074816709370464,1.0,,,,0.0,0.06473673599314116,1.0,1.0,-2.527270049322791,ok,0.0,0.0,1.0,0.0048552462901013446,0.008317464768256708,8.0,1.0,0.9876114253393666,0.0028309483075644737,0.0030590329195979704,8.0,6.0,9.0,1.0,1.0,-1.4,0.0,-0.264182458154565,1.0,1.0,1.0,0.865,-0.4398996437038923,0.4029841200851415,0.30115592203290215,0.0011250646475332196,-0.005779478181528995,0.020360322285408922,0.14340962821813324,0.0,0.031041438833161388,True,True,True,True,3,2,True,-1.7131238577866386,1.8610558122211558,1.6131973767801473,-0.05891914150011546,0.12690832346706427,-0.1055612453247305,0.33387989506016835,0.08449479443094567,1.4769842112144727,0.2695377350607893,-0.7979026513699192,-0.08786309736643819,-0.5119409338133017,0.6724228812276971,0.7602859785941353,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.4543973742168591,True,15,neutral,sector,neutral
IESC.US,,,US,8707539968.0,0.0,0.0,0.011374136664217493,0.011374136664217493,0.5386463666154653,883955000.0,,251692700.0,1135647700.0,0.13042118717496307,Industrials,Engineering & Construction,NASDAQ,IES Holdings Inc,Common Stock,USA,,20182797.0,431.4337585618089,537.7,386.9279,0.8023689019189303,-0.1976310980810697,1.1150236479762996,1.0,6.0,3371468000.0,10262.0,328539.0762034691,83755.31085558371,14.467,2026-02-06,0.04366996804550583,0.04366996804550583,0.5217053643565553,0.5,0.3333333333333333,0.5022371364653243,1.0,1.0,1.0,0.7394582711417897,1.0,0.5699999999999998,14.467,0.7708345720710769,2026-02-06,-0.02703950617283951,1.0,1.0,-0.02271604938271609,-0.02271604938271609,-1.0,0.6128,0.25,0.0,0.0,0.16197916875125906,0.15730774486120813,0.00467142389005093,1.0,,,,0.0,0.00559448685622034,1.0,1.0,-2.536645362699644,ok,0.0,0.0,1.0,0.0095020402343181,0.020311152960034218,8.0,1.0,0.98,,,1.0,1.0,1.0,1.0,1.0,-1.4,0.0,0.10255296871133712,1.0,0.7749999999999999,1.0,0.865,0.04663683993913561,0.4927481740904485,-0.13900658233562965,0.08923300885090374,-0.060165342333246226,0.055624229320882936,-0.027458423704428272,0.0,-0.01061423226162339,True,True,True,True,3,3,True,0.17068498629762013,2.094732952727025,-0.917325585738187,1.960026716328752,-0.050370098751426375,-1.3408065593235554,0.9346548051712317,0.302669898112632,-0.3289517350555964,0.2460195710413479,-0.040913633618673645,0.147355035696825,0.8775880909038642,-0.8066030565277538,0.7302330552070393,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.4469976715664432,False,16,neutral,sector,neutral
HAS.US,,,US,12817880064.0,0.0307,0.0307,0.0007127583749109156,0.03141275837491092,0.5949747838616715,538500000.0,991320000.0,837920000.0,2367740000.0,0.1847216535166357,Consumer Cyclical,Leisure,NASDAQ,Hasbro Inc,Common Stock,USA,,140200000.0,91.4256780599144,106.2475,81.4319,0.8604972169690054,-0.13950278303099461,1.1227255910756646,1.0,6.0,4701300000.0,4520.0,1040110.6194690266,730818.5840707965,58.847,2026-02-17,0.00037947820011000153,0.00037947820011000153,0.9821115013946504,0.5923182505897684,1.0,0.0006523353605909105,14.0,1.0,1.0,2.214073685021352,1.0,0.5594,58.847,0.2526564512213175,2026-02-17,0.10940357485403979,1.0,15.0,-0.001584405607835609,0.020069137699251,0.06666666666666667,0.3808,1.0,0.12163113757121834,0.06081556878560917,0.31254538852578073,0.08288457035822994,0.2296608181675508,1.0,,,,0.0,0.030945660138333886,1.0,1.0,-3.5431721507577407,ok,0.0,0.0,1.0,-0.036410265672127004,0.051003272609834054,8.0,1.0,0.9845431099679172,0.002768703033410924,-0.005846451712184342,21.0,7.0,36.0,1.0,1.0,-1.4,0.0,-0.05188079853607974,1.0,1.0,1.0,0.865,-0.0726354144090599,0.378188039777053,-0.14044543331896434,0.03508955165094597,-0.011567755101504021,0.23405785516020758,0.008353129826010225,0.0,0.005188079853607974,True,True,True,True,3,3,True,-0.31028110383692126,1.4303663682865004,-0.8696038926828343,-0.3009059200453465,1.3845916367421145,-0.16408163264544712,1.9821816578762654,2.0,0.08879813780889216,-2.0,1.8962384029278405,1.2480356948905507,1.0240026667824884,-0.8157969852791169,0.22403302810806225,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.43622805343829646,True,17,neutral,sector,neutral
RHLD.US,,,US,1368271744.0,0.0,0.0,-0.00431100765164083,-0.00431100765164083,0.7804447910261986,6523000.0,,64117600.0,70640600.0,0.05162761001954887,Industrials,Specialty Business Services,NYSE,"Resolute Holdings Management, Inc.",Common Stock,USA,,8523000.0,160.53874738941687,236.19,117.813,0.6797017121360637,-0.3202982878639363,1.3626573246536193,1.0,6.0,462055000.0,7.0,66007857.14285714,37173142.85714286,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,0.1670649124024628,0.12815606477808372,0.03890884762437907,1.0,,,,0.0,0.12362286027247485,1.0,1.0,-3.265121935425643,ok,0.0,0.0,1.0,-0.11333443985521587,0.21073887002550248,6.0,1.0,0.9924,-0.006933333333333458,-0.008266666666666866,3.0,4.0,4.0,1.0,1.0,-1.4,0.0,0.2093106464610195,0.6,0.7,1.0,0.865,-0.05850476723839879,0.4927481740904485,-0.1597786821673717,0.0,0.0,0.0753706756500169,0.10723562650199946,0.0,-0.021663651908715515,True,True,True,True,3,2,True,-0.21412011207156925,2.094732952727025,-1.054403832861459,,,,0.9846225203531869,0.6407067966122886,1.284682098918799,-1.581378707077961,2.0,0.3912731192393364,0.6952030137423012,-0.6103919818304503,0.3039298945029648,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.4354073749279788,True,18,neutral,sector,neutral
JAZZ.US,,,US,11119030272.0,0.0,0.0,0.07609426272971054,0.07609426272971054,0.322856182253884,4318584000.0,2337061600.0,952867500.0,7608513100.0,0.6842784769783204,Healthcare,Biotechnology,NASDAQ,Jazz Pharmaceuticals PLC,Common Stock,USA,,60984246.0,182.32627278854935,198.0,144.035,0.92083976155833,-0.07916023844166997,1.2658470009966283,1.0,5.0,4267586000.0,2890.0,1476673.356401384,1302522.491349481,2.0534,2026-02-25,0.0003638862817932556,0.0003638862817932556,0.08195179176046787,0.6699949944086782,1.0,0.006627285376034425,13.0,1.0,1.0,0.054790644762679586,1.0,0.1335999999999995,2.0534,2.4383724735979118,2026-02-25,0.012598527855562099,1.0,16.0,-0.00017236956033738884,0.014066157842414108,-0.125,0.1716,1.0,0.33390789853445785,0.16695394926722892,0.10085988165484716,0.06743136528182347,0.03342851637302369,1.0,,,,0.0,0.14509446719322389,1.0,1.0,-3.049175218035284,ok,0.0,0.0,1.0,-0.013822402629495141,0.019115560645112325,8.0,1.0,0.6016567738070425,0.10631941312714827,0.5252420731038806,17.0,10.0,41.0,2.0,1.0,-1.4,0.0,-0.5780230798025761,1.0,1.0,1.0,0.865,0.31649621965680796,-0.07168975775323894,0.13182107564566645,-0.037604975950947535,-0.0509086646323642,0.01309304471715929,0.07426537782403174,0.0,0.05982538875956662,True,True,True,True,3,3,True,1.158336477897565,-0.30476195719227983,0.8699073338651845,-0.49635121248037606,-0.47325089989820307,-0.8792515480546496,-0.2816853513013447,0.48171559382624846,0.8896987369975948,-1.039671980603605,-0.11637417900154721,-0.42119078880306143,1.1646502256461821,0.2593437407642235,0.9053064848819586,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.4352977082666814,True,19,neutral,sector,neutral
ALGN.US,,,US,12425664512.0,0.0,0.0,0.03206965983491794,0.03206965983491794,0.4422574226866803,4049147000.0,1041536800.0,1013470200.0,6104154000.0,0.4912537268413255,Healthcare,Medical Instruments & Supplies,NASDAQ,Align Technology Inc,Common Stock,USA,,72588000.0,171.1806980768171,208.31,159.7823,0.8217593878201579,-0.1782406121798421,1.0713370509550626,1.0,7.0,4034964000.0,20290.0,198864.6623952686,135874.66732380484,10.7744,2026-02-04,0.0,0.0,0.40613664337483335,0.0,1.0,0.00010790555321216202,17.0,1.0,1.0,3.079284923209472,1.0,0.31999999999999984,10.7744,0.10392023082634094,2026-02-04,0.25750673373424066,1.0,15.0,0.0025134416255216665,0.005425454900397829,0.7333333333333333,0.3552,1.0,0.12119831786495742,0.06059915893247871,0.05259344827620849,0.01822324394194741,0.03437020433426108,1.0,,,,0.0,-0.016015131142154047,1.0,1.0,-2.5157642503611872,ok,0.0,0.0,1.0,-0.014023467093170944,0.013936908336328779,8.0,1.0,0.2668332601357293,0.03069836650614144,0.03995659158024123,20.0,44.0,82.0,1.0,1.0,-1.4,0.0,-0.07241387191390411,1.0,1.0,1.0,0.865,0.22104800803135113,0.06906702543708607,0.03361779906962294,0.0383513393199918,0.0859187548739478,0.004827170667507163,-0.05441104697462998,0.0,0.007494835743089075,True,True,True,True,3,3,True,0.8090079917761832,0.29361240028327945,0.2218489707797538,-0.5053683221072583,2.0,1.4839163190664562,-0.47812256399863184,0.4838209928519803,-0.6518439842418757,0.29840026543996434,-0.44322800926777256,0.5653989463744192,0.8496592331322536,-0.6573891295450404,0.2842602867578343,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.4059138861679659,True,20,neutral,sector,neutral
NEM.US,,,US,104542994432.0,0.0109,0.0,0.03484320557491294,0.03484320557491294,0.1925561527284186,33867000000.0,566000000.0,232900000.0,34665900000.0,0.331594672491885,Basic Materials,Gold,NYSE,Newmont Goldcorp Corp,Common Stock,USA,,1108000000.0,94.35288306137184,134.6075,87.9217,0.7009481868497064,-0.2990518131502936,1.073146709644739,0.0,9.0,22097000000.0,17500.0,1262685.7142857143,628514.2857142857,27.9188,2026-02-19,0.052788099693783654,0.052788099693783654,0.8064361896561512,0.6108495036238286,1.0,0.10715977522175948,15.0,1.0,1.0,3.3359251290525775,1.0,0.55,27.9188,0.1648718057878605,2026-02-19,0.04011279759048124,1.0,13.0,-0.0009217949190663864,-0.0025257180782419612,-0.3076923076923077,0.5984,1.0,0.882885955532613,0.4414429777663065,0.34900431122972697,0.16956521739130426,0.17943909383842271,1.0,,,,0.0,-0.05712277333352247,1.0,1.0,-3.0121622893919135,ok,0.0,0.0,1.0,-0.041498600316605704,0.011752869605381067,8.0,1.0,0.1699574047005151,0.10312329564485605,0.07139365962011668,26.0,47.0,154.0,3.0,1.0,-1.4,0.0,-0.7639496281990694,1.0,1.0,1.0,0.865,0.19277673057212427,0.0860548983533146,-0.06505182448216217,0.1651868265117075,-0.02853912762225602,0.09976670165905724,-0.12820629630279165,0.0,0.07639496281990694,True,True,True,True,3,3,True,0.8234960486235029,0.3254730966729086,-0.4027850422685846,1.7308747595426863,1.7969545232313824,-0.4048103208830641,0.7521934156392597,0.9283477726441993,-1.3628999673408189,-0.9468242973652199,-0.5810749590329191,0.8530045104316903,0.5011880887951821,-0.31695205062167675,0.3518164216365083,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.3983828715089006,True,21,neutral,sector,neutral
KEYS.US,,,US,47601324032.0,0.0,0.0,0.011428571428571455,0.011428571428571455,0.2954927831399982,5877000000.0,2770000000.0,851900000.0,9498900000.0,0.1995511720139205,Technology,Scientific & Technical Instruments,NYSE,Keysight Technologies Inc,Common Stock,USA,,173000000.0,275.1521620346821,317.0,193.736,0.8679878928538867,-0.13201210714611333,1.4202428151437114,1.0,5.0,5375000000.0,16600.0,323795.1807228916,201024.09638554216,9.596,2026-02-24,0.010062282402038016,0.010062282402038016,0.36603763520820154,0.6597539553864471,1.0,0.041666666666666664,12.0,1.0,1.0,1.0904255325825654,1.0,0.18999999999999995,9.596,0.17424390233233414,2026-02-24,0.3807785479050586,1.0,13.0,0.09256002969736044,0.09378113826856566,0.8461538461538461,0.6204,1.0,0.1570345622569994,0.0785172811284997,0.2326656394453004,0.10256410256410264,0.13010153688119774,1.0,,,,0.0,0.22695359234227275,1.0,1.0,-2.69447419510423,ok,0.0,0.0,1.0,-0.014051110915956793,0.017556487143200235,8.0,1.0,0.9873103051451303,-0.0001861050475183701,-0.0050146967282298505,24.0,10.0,102.0,1.0,1.0,-1.4,0.0,-0.1823366619769057,1.0,1.0,1.0,0.865,0.06923365386295488,0.10342350181641943,-0.09837551240696914,-0.010733414003670862,0.11849324285956904,0.1181060755040724,0.06973004892074167,0.0,0.01823366619769057,True,True,True,True,3,3,True,0.2957495970530527,0.3911638738650566,-0.609117195996556,-0.05490861657309293,-0.20310021353586225,1.6807552178662277,0.7750154522354666,1.1934566107098195,0.7412668810921976,-0.14989726056581368,-0.21477606338799773,1.1218473010294074,-0.35345942215050363,-0.25351491787639935,1.3753622189058068,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.388111262750808,True,22,neutral,sector,neutral
WTS.US,,,US,9653908480.0,0.0072,0.0,0.0,0.0,0.41857559350270723,2027700000.0,129459999.4,368550000.0,2525709999.4,0.2616256415349817,Industrials,Specialty Industrial Machinery,NYSE,Watts Water Technologies Inc,Common Stock,USA,,33500000.0,288.17637253731345,344.6212,278.724,0.8362119699464614,-0.1637880300535386,1.0339130198236013,0.0,6.0,2438500000.0,5700.0,427807.01754385966,211578.94736842104,12.931,2026-02-16,0.00020188460750165667,0.00020188460750165667,0.47556702990224436,0.5832645197880583,1.0,0.0007278232262948251,11.0,1.0,1.0,2.631174057921089,1.0,0.30000000000000027,12.931,0.11401754250991385,2026-02-16,0.2754826926824059,1.0,9.0,0.05872671269917156,0.05982396877522717,0.6666666666666666,0.3356,1.0,0.03370143662170527,0.016850718310852636,0.15673575129533668,0.1252759381898454,0.031459813105491286,1.0,,,,0.0,-0.03528234763339766,1.0,1.0,-2.4453234272124154,ok,0.0,0.0,1.0,-0.025327292833446296,0.015353907706561714,8.0,1.0,0.992765825887261,0.0010674322782839862,0.00011012231949714124,12.0,8.0,19.0,1.0,1.0,-1.4,0.0,0.0606546398781134,1.0,1.0,1.0,0.865,-0.02536606597290297,0.34672413947034786,-0.07479162541334136,0.04783205778792893,0.09519199402472778,0.08334864151266089,-0.08351446854422385,0.0,-0.00606546398781134,True,True,True,True,3,2,True,-0.10835776203805605,1.3113649719431328,-0.46309151577615465,-0.16106989433829141,1.5137340379949085,1.3502410499961388,0.8831379360589615,0.5671601260122753,-0.8878024694090637,0.47510250096921736,-0.35379322121299056,0.84654457141365,0.1624337112384695,-0.8946896107941882,0.6841108601751805,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.3833592088773859,True,23,neutral,sector,neutral
VLGEA.US,,,US,599667648.0,0.0246,0.0246,-0.03095088381191924,-0.006350883811919238,0.6605148294678448,491964000.0,,160559800.00000003,652523800.0,1.0881424105106967,Consumer Defensive,Grocery Stores,NASDAQ,Village Super Market Inc,Common Stock,USA,,14756000.0,40.63890268365411,43.35,36.3784,0.9374602695191259,-0.06253973048087413,1.1171162745930032,1.0,5.0,2320690000.0,2160.0,1074393.5185185184,306928.7037037037,100.0,2015-04-25,,,0.999329299739067,0.0,,,,1.0,0.0,3.62741345993564,1.0,0.6283000000000001,100.0,0.1732088186084935,2015-04-25,,0.0,0.0,,,,,,,,0.0688867357846481,0.04464072785042772,0.02424600793422038,1.0,,,,0.0,0.05423667281714615,1.0,1.0,,missing,1.0,0.0,1.0,-0.040611775662567455,0.012974931202437019,8.0,1.0,0.9653499999999999,0.017324999999999924,-1.1102230246251565e-16,3.0,5.0,5.0,1.0,1.0,-1.4,0.25,-0.12697189430218347,0.8,0.7,1.0,0.865,-0.18740503859139274,0.26217098096029057,0.22148571308565265,0.033541245898438786,0.0,0.04651032462313524,-0.006559694687542927,0.0,0.013141591060275988,True,True,True,True,3,2,True,-0.6858789421800973,1.1145210108185672,1.4616179181959459,,1.3577253035313623,,0.18974224957032773,0.7372547749019983,-0.07858509913495973,0.25,-0.503943788604367,0.37789840044302,0.9325357633419441,0.6104236290956037,0.32211213424634044,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.3828851223488576,True,24,neutral,sector,neutral
