metric,value
stage1_count_after_core_filters,1863.0
collected_universe_size,5000.0
forensic_gate_beneish_threshold,-1.4
large_universe_forensic_mode,1.0
share_passes_size,0.8556092324208266
share_passes_trend_gate,0.5083199141170156
share_passes_quality_gate,0.7219538378958669
share_passes_forensic_gate,0.9602791196994096
share_passes_factor_gate,0.9871175523349437
median_factor_non_null_count,3.0
median_factor_positive_count,3.0
share_pead_has_setup_coverage,0.9205582393988191
share_sue_has_coverage,0.9490069779924852
share_revision_impulse_has_coverage,0.9232420826623725
share_revenue_growth_has_coverage,0.97638217928073
share_price_momentum_has_coverage,0.0
share_price_momentum_signal_coverage,1.0
share_price_momentum_proxy_used,1.0
share_beneish_is_missing,0.12345679012345678
share_beneish_is_pathological_clipped,0.12775093934514226
median_revenue_per_employee,445611.91988023336
median_gross_profit_per_employee,175059.67035217036
median_piotroski_score,5.0
median_beneish_m_score,-2.6446763894314365
median_accrual_volatility,0.01939123690891204
median_pead_signal,0.0
median_pead_revision_component,-0.0023755744216839296
median_sue_signal,0.2952649521637999
median_sue_surprise_pct,4.1667
median_revision_impulse_signal,0.09446059096482928
median_revision_impulse_analyst_count,6.0
median_revision_impulse_disagreement_penalty,0.0903248167797361
median_revenue_growth_yoy,0.06505944160587895
median_revenue_acceleration,0.002231363890978333
median_price_momentum_6m_ex_1m,
median_price_momentum_effective_signal,-0.07076100171999353
median_sentiment_article_count_recent,6.5
median_earnings_signal_confidence,
median_revision_signal_confidence,
median_growth_signal_confidence,
median_momentum_signal_confidence,
median_contrib_shareholder_yield,
median_contrib_gross_profitability,
median_contrib_adjusted_book_to_market,
median_contrib_earnings,
median_contrib_revision_impulse,
median_contrib_growth,
median_contrib_momentum,
median_contrib_employee_efficiency,
median_contrib_forensic,
final_ranked_count,269.0
median_market_cap,5340836352.0
median_shareholder_yield,0.007974128383467005
median_gross_profitability,0.2350505550861039
median_adjusted_book_to_market,0.370704270556386
median_pead_signal,1.127216459652935e-05
median_sue_signal,0.7200072798888013
median_revision_impulse_signal,0.1348545267316269
median_revenue_growth_yoy,0.0901639344262295
median_revenue_acceleration,0.009525405249305674
median_price_momentum_6m_ex_1m,
median_price_momentum_effective_signal,0.03629553983092504
median_piotroski_score,6.0
median_revenue_per_employee,466681.2511485452
median_gross_profit_per_employee,176829.72766607278
median_forensic_penalty,-0.004799346259959633
median_beneish_m_score,-2.639380734788346
median_accrual_volatility,0.017885189602977716
median_sentiment_article_count_recent,7.0
median_earnings_signal_confidence,1.0
median_revision_signal_confidence,1.0
median_growth_signal_confidence,1.0
median_momentum_signal_confidence,0.865
median_contrib_shareholder_yield,0.0008591627037512026
median_contrib_gross_profitability,-0.02587292477972083
median_contrib_adjusted_book_to_market,-0.05440842277590534
median_contrib_earnings,0.0
median_contrib_revision_impulse,0.002765965737540979
median_contrib_growth,-0.006553231108562442
median_contrib_momentum,-0.013667437522381276
median_contrib_employee_efficiency,0.0
median_contrib_forensic,-0.0
ranked_contrib_corr::contrib_shareholder_yield__contrib_gross_profitability,-0.019484503716255864
ranked_contrib_corr::contrib_shareholder_yield__contrib_adjusted_book_to_market,-0.06633339780882962
ranked_contrib_corr::contrib_shareholder_yield__contrib_earnings,0.014137081039578153
ranked_contrib_corr::contrib_shareholder_yield__contrib_revision_impulse,-0.15799887317693176
ranked_contrib_corr::contrib_shareholder_yield__contrib_growth,0.015085350901815689
ranked_contrib_corr::contrib_shareholder_yield__contrib_momentum,-0.11944100358573169
ranked_contrib_corr::contrib_shareholder_yield__contrib_forensic,0.10341091921382325
ranked_contrib_corr::contrib_gross_profitability__contrib_adjusted_book_to_market,-0.2669038959436992
ranked_contrib_corr::contrib_gross_profitability__contrib_earnings,0.18735993292434167
ranked_contrib_corr::contrib_gross_profitability__contrib_revision_impulse,0.023832603015617005
ranked_contrib_corr::contrib_gross_profitability__contrib_growth,0.18126373455380457
ranked_contrib_corr::contrib_gross_profitability__contrib_momentum,-0.03886466193510944
ranked_contrib_corr::contrib_gross_profitability__contrib_forensic,-0.054615477802028044
ranked_contrib_corr::contrib_adjusted_book_to_market__contrib_earnings,-0.13634247847874698
ranked_contrib_corr::contrib_adjusted_book_to_market__contrib_revision_impulse,-0.17188368824249095
ranked_contrib_corr::contrib_adjusted_book_to_market__contrib_growth,-0.2455978681410745
ranked_contrib_corr::contrib_adjusted_book_to_market__contrib_momentum,-0.17619852890608584
ranked_contrib_corr::contrib_adjusted_book_to_market__contrib_forensic,0.044625859398897794
ranked_contrib_corr::contrib_earnings__contrib_revision_impulse,0.14551922338022266
ranked_contrib_corr::contrib_earnings__contrib_growth,0.16923373817132692
ranked_contrib_corr::contrib_earnings__contrib_momentum,0.05004468305830244
ranked_contrib_corr::contrib_earnings__contrib_forensic,0.010763914908430467
ranked_contrib_corr::contrib_revision_impulse__contrib_growth,0.03496405666670503
ranked_contrib_corr::contrib_revision_impulse__contrib_momentum,0.19738306441414105
ranked_contrib_corr::contrib_revision_impulse__contrib_forensic,-0.03944506527399106
ranked_contrib_corr::contrib_growth__contrib_momentum,-0.008764883255135492
ranked_contrib_corr::contrib_growth__contrib_forensic,-0.04665180690726993
ranked_contrib_corr::contrib_momentum__contrib_forensic,-0.045607564503175546
final_life_cycle_share::mature,0.4944237918215613
final_life_cycle_share::growth,0.275092936802974
final_life_cycle_share::recovery,0.23048327137546468
sector_share::Industrials,0.21189591078066913
sector_share::Technology,0.19330855018587362
sector_share::Healthcare,0.14869888475836432
sector_share::Consumer Cyclical,0.12267657992565056
sector_share::Energy,0.07806691449814127
sector_share::Utilities,0.07063197026022305
sector_share::Consumer Defensive,0.06319702602230483
sector_share::Communication Services,0.055762081784386616
sector_share::Basic Materials,0.055762081784386616
