symbol,composite_score,rank,sector,industry,is_actively_trading,company_name,country,total_revenue,gross_profit,operating_income,net_income,ebitda,research_development,rd_expenses,sga_expenses,total_assets,total_liabilities,total_stockholders_equity,shareholders_equity,shares_outstanding,net_receivables,inventory,account_payables,cash_and_equivalents,intangible_assets,goodwill,operating_cash_flow,capital_expenditure,free_cash_flow,dividends_paid,stock_issued,stock_repurchased,gross_profitability,reported_gross_profitability,reported_book_to_market,adjusted_book_to_market,dividend_yield,safe_dividend_yield,buyback_yield,shareholder_yield,payout_ratio,dividend_safety_pass,reported_return_on_assets,reported_return_on_invested_capital,rd_expense_ratio,intangible_adjustment_eligible,intangible_adjusted_gross_profitability,intangible_adjusted_book_to_market,intangible_adjusted_return_on_assets,intangible_adjusted_return_on_invested_capital,intangible_adjustment_applied,return_on_assets,return_on_invested_capital,revenue_growth_yoy,revenue_growth_yoy_prev,revenue_acceleration,revenue_growth_has_coverage,receivables_days,receivables_days_prev,receivables_days_delta,inventory_days,inventory_days_prev,inventory_days_delta,payables_days,payables_days_prev,payables_days_delta,cash_conversion_cycle_days,cash_conversion_cycle_days_prev,cash_conversion_cycle_days_delta,cash_conversion_cycle_convexity,accrual_ratio,accrual_volatility,accrual_measure_count,dsri,gmi,aqi,sgi,depi,sgai,lvgi,tata,beneish_m_score,beneish_is_missing,revision_impulse_analyst_count,estimated_eps,estimated_revenue,revision_impulse_signal,revision_impulse_has_coverage,revision_jerk_signal,revision_jerk_has_coverage,revision_jerk_recent_velocity,revision_jerk_prior_velocity,revision_impulse_disagreement,revision_impulse_disagreement_penalty,pead_signal,pead_signal_v2,sue_signal,sue_has_coverage,earnings_report_date,earnings_surprise_pct,surprise_mean,surprise_std,surprise_count,pead_analyst_count,pead_filter_pass,pead_has_setup_coverage,pead_surprise_component,pead_decay_component,pead_breadth_component,pead_revision_component,sue_surprise_raw,sue_surprise_pct,sue_std_error,revision_jerk_signal_raw,earnings_momentum_signal,earnings_momentum_coverage,percent_institutions,institution_holder_count_latest,institutional_ownership_from_holders,institutional_top5_concentration_delta,institutional_ownership_delta,institutional_breadth_delta,institution_holder_count_prev,insider_conviction_buy_cluster,insider_conviction_buy_person_count,insider_conviction_trade_count,insider_conviction_sell_pressure,insider_conviction_sell_person_count,insider_conviction_signal,insider_conviction_has_coverage,insider_short_crowding_penalty,full_time_employees,piotroski_score,price_momentum_1m,price_momentum_6m,price_momentum_6m_ex_1m,price_momentum_effective_signal,price_momentum_has_coverage,price_momentum_signal_coverage,price_momentum_proxy_used,name,close,changePercentage,change,volume,low,high,yearHigh,yearLow,market_cap,priceAvg50,priceAvg200,open,previousClose,timestamp,50_day_ma,price_proxy,revenue_per_employee,gross_profit_per_employee,exchange,52_week_high,200_day_ma,alpha_factor_spec,short_interest_shares,short_interest_shares_prev,short_interest_ratio,short_interest_pct_float,short_interest_pct_outstanding,short_interest_change,share_drift_1q,share_drift_4q,share_drift_persistence,recency_ratio,distance_from_high,price_to_200dma,revision_jerk_component,revision_impulse_drift_7d,revision_impulse_drift_30d,revision_impulse_breadth,revision_impulse_growth_component,revision_impulse_coverage_component,revision_short_divergence_component,revision_breadth_7d,revision_breadth_30d,revision_breadth_acceleration,float_absorption_signal,squeeze_convexity_signal,estimate_term_structure_signal,estimate_term_structure_has_coverage,estimate_term_structure_record_count,estimate_term_structure_persistence,estimate_term_structure_improvement,estimate_term_structure_disagreement_trend,estimate_term_structure_coverage_component,peer_margin_trend_input,peer_reinvestment_efficiency_input,peer_estimate_drift_input,peer_dilution_discipline_input,peer_ownership_breadth_input,residual_value_signal,residual_value_has_coverage,peer_relative_anomaly_signal,peer_relative_anomaly_has_coverage,peer_relative_margin_component,peer_relative_reinvestment_component,peer_relative_estimate_component,peer_relative_dilution_component,peer_relative_ownership_component,compounder_persistence_signal,compounder_persistence_has_coverage,compounder_persistence_measure_count,compounder_persistence_level_component,compounder_persistence_stability_component,compounder_persistence_trend_component,compounder_persistence_periodicity,sentiment_latest,sentiment_speed,sentiment_acceleration,sentiment_count_days,sentiment_article_count_recent,sentiment_article_count_total,sentiment_latest_count,sentiment_filter_pass,news_event_signal,news_event_effective_signal,news_event_breadth,news_article_count_recent,news_baseline_signal,news_baseline_article_count,news_article_volume_spike,news_positive_article_share,news_negative_article_share,news_unique_title_ratio,news_novelty_score,news_saturation_score,news_shock_signal,news_shock_has_coverage,news_novelty_multiplier,news_saturation_multiplier,news_peer_spillover_signal,news_peer_coverage,news_confirmation_signal,news_confirmation_coverage,news_macro_multiplier,beneish_is_pathological_clipped,beneish_hard_filter_pass,beneish_hard_filter_threshold,beneish_missing_penalty_applied,accrual_is_quarterly,working_capital_stress_penalty,working_capital_stress_has_coverage,working_capital_receivables_stress,working_capital_inventory_stress,working_capital_payables_stress,working_capital_cfo_stress,working_capital_cycle_stress,investment_restraint_signal,investment_restraint_has_coverage,investment_restraint_measure_count,investment_restraint_asset_growth,investment_restraint_noa_growth,investment_restraint_acquisition_intensity,investment_restraint_capex_intensity,investment_restraint_share_issuance,investment_restraint_debt_funded_expansion,accrual_quality_signal,accrual_quality_has_coverage,accrual_quality_measure_count,accrual_quality_level_component,accrual_quality_stability_component,accrual_quality_trend_component,accrual_quality_periodicity,accrual_quality_cash_conversion,accrual_quality_margin_gap,accrual_quality_working_capital_stretch,accrual_quality_cycle_convexity,quality_acceleration_signal,quality_acceleration_has_coverage,quality_acceleration_measure_count,quality_acceleration_margin_delta,quality_acceleration_return_delta,quality_acceleration_turnover_delta,quality_acceleration_cfo_margin_delta,quality_acceleration_working_capital_delta,quality_acceleration_periodicity,capital_allocation_quality_signal,capital_allocation_quality_has_coverage,capital_allocation_buyback_component,capital_allocation_funding_component,capital_allocation_debt_component,capital_allocation_payout_component,capital_allocation_reinvestment_component,capital_allocation_financing_dependency_component,financing_dependency_stress,financing_dependency_burn_component,financing_dependency_dilution_component,financing_dependency_debt_component,financing_dependency_revision_component,recovery_margin_inflection,recovery_leverage_improvement,recovery_accrual_improvement,recovery_transition_signal,recovery_transition_has_coverage,insider_ownership_confirmation_component,news_theme_drift_signal,news_theme_drift_has_coverage,news_theme_drift_recent_intensity,news_theme_drift_baseline_intensity,news_theme_drift_recent_article_count,news_theme_drift_baseline_article_count,technical_momentum_signal,technical_momentum_has_coverage,technical_rsi_14,technical_macd_histogram,technical_bbands_pct_b,technical_adx_14,technical_stoch_k,technical_stoch_d,forensic_penalty,earnings_signal_confidence,revision_signal_confidence,revision_jerk_signal_confidence,estimate_term_structure_signal_confidence,growth_signal_confidence,momentum_signal_confidence,news_signal_confidence,news_shock_signal_confidence,capital_allocation_signal_confidence,residual_value_signal_confidence,compounder_persistence_signal_confidence,peer_relative_anomaly_signal_confidence,recovery_transition_signal_confidence,investment_restraint_signal_confidence,accrual_quality_signal_confidence,quality_acceleration_signal_confidence,insider_conviction_signal_confidence,news_theme_drift_signal_confidence,technical_momentum_signal_confidence,effective_core_share,effective_optional_share,contrib_shareholder_yield,contrib_gross_profitability,contrib_adjusted_book_to_market,contrib_residual_value,contrib_compounder_persistence,contrib_peer_relative_anomaly,contrib_earnings,contrib_revision_impulse,contrib_revision_jerk,contrib_estimate_term_structure,contrib_growth,contrib_momentum,contrib_news_event,contrib_news_shock,contrib_capital_allocation,contrib_recovery_transition,contrib_investment_restraint,contrib_accrual_quality,contrib_quality_acceleration,contrib_insider_conviction,contrib_news_theme_drift,contrib_technical_momentum,contrib_employee_efficiency,contrib_forensic,estimate_term_structure_overlap_penalty,passes_size,binary_biotech_flag,passes_biotech_gate,factor_non_null_count,factor_positive_count,passes_factor_gate,core_factor_imputed_count,core_factor_imputation_flag,imputed_shareholder_yield,imputed_gross_profitability,imputed_adjusted_book_to_market,penalty_trend,penalty_quality,penalty_forensic_uncertainty,penalty_core_missing,penalty_momentum_coverage,residual_value_peer_level,peer_relative_anomaly_peer_level,revision_jerk_persistence_days,revision_jerk_persistence_pass,z_shareholder_yield,z_gross_profitability,z_adjusted_book_to_market,z_earnings_momentum_signal,z_revision_jerk_signal,z_beneish_risk,z_accrual_volatility_risk,z_working_capital_stress_risk,news_own_confidence,news_has_coverage,penalty_pead_filter,penalty_sentiment_filter,sentiment_has_coverage,regime,neutralize_by,macro_state
AAPL,0.0,1,Technology,Consumer Electronics,True,Apple Inc.,US,416161000000.0,195201000000.0,133050000000.0,112010000000.0,144427000000.0,34550000000.0,34550000000.0,27601000000.0,359241000000.0,285508000000.0,73733000000.0,73733000000.0,14948500000.0,72957000000.0,5718000000.0,69860000000.0,35934000000.0,0.0,0.0,111482000000.0,-12715000000.0,98767000000.0,-15421000000.0,-90711000000.0,-90711000000.0,0.4854885190760942,0.5433706063617461,0.019121098685225484,0.03022823379457697,0.0039640612112036575,0.0039640612112036575,0.02352398495701367,0.027488046168217328,0.1376752075707526,1.0,0.3117962593356549,0.3117962593356549,0.08302075398703868,1.0,0.4854885190760942,0.03022823379457697,0.27858243052911263,0.27858243052911263,1.0,0.27858243052911263,0.27858243052911263,0.0642551178283274,0.020219940775141214,0.04403517705318618,0.0,63.987987822020806,61.83255974529134,2.1554280767294642,9.445465242577843,12.642570548414087,-3.197105305836244,115.40052498189718,119.65847721913745,-4.257952237240275,-41.967071917298526,-45.18334692543202,3.2162750081334934,,0.0014697654220982572,0.028183334150398108,5.0,,,0.9504110059277523,,0.7380774915695247,,0.9416910354966779,0.0014697654220982572,,0.0,0.0,13.07333,627849333333.0,,0.0,,0.0,,,3.4672086435004275,0.34672086435004273,0.06741573033707872,0.06741573033707872,0.06741573033707872,1.0,2026-01-29,6.741573033707872,5.125535223144945,3.4672086435004275,5.0,0.0,1.0,1.0,0.06741573033707872,1.0,1.0,,0.06741573033707872,6.741573033707872,3.4672086435004275,,0.06741573033707872,1.0,62.5596,,62.5596,62.5596,,,,,,,,,,,,10211.0,9.0,0.030857923927152697,0.057735036525810246,0.02687711259865755,0.02687711259865755,1.0,1.0,0.0,Apple Inc.,262.1386,-1.6107,-4.2914,10638150.0,258.095,267.16,288.62,189.81,3856106869893.0,260.8112,251.53854,258.095,266.43,1776349157.0,260.8112,262.1386,40756145.333463915,19116736.852414064,NASDAQ Global Select,286.19,251.82307504999997,legacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,True,0.0,True,3,3,True,0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,0.0,False,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,0.0,False,neutral,sector,auto
